Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Libya,LBY,..,..,..,..,..,..,8998.30784323446,8691.42687320533,8467.63843019582,9414.82999749197,9672.68721291146,10637.5233356314,11126.484188738,11615.7035466715,11720.5878255044,11467.5532524358,11933.7792588018,4509.2559380325,9228.53552728468,8000.02250847459,6086.8198654502,5449.02772274951,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140101.967275142,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lithuania,LTU,..,..,..,..,..,5324.14678730635,6935.83799648768,7449.49422088695,8017.23786450178,8934.41804260199,9627.13697297359,10541.3301956761,11504.2613677762,12932.4554946894,13409.5385650027,11550.5694917551,11988.757967609,13003.8635772158,13684.9579359741,14314.184867887,14875.6145219121,15227.8169783057,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Luxembourg,LUX,34527.2506175507,37653.6786377486,41519.011978362,46613.945531117,64192.8866697248,72815.5329515274,91826.3604391534,92693.1829814711,95048.3821830667,95212.7342123373,98009.6886985688,99626.0502982551,103060.485479335,110001.052305633,107141.245342114,99520.2130218901,103267.276511115,103588.589182702,100273.850824754,102241.924663999,103923.889777423,106408.573638395,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Macao SAR, China",MAC,..,..,..,14943.8891720452,18345.9717163962,22057.120138549,19887.0279056987,22640.2241917361,24327.7132093458,26766.5188981833,33348.9661870243,35300.1551558448,39034.6120970002,43469.5491696161,43682.0662634415,43059.656084918,52604.3271347173,62593.5463763631,67012.4379733537,73168.0003222123,71307.0753799269,55860.1772000503,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Macedonia, FYR",MKD,..,..,..,..,3853.92384357009,3103.49280386198,3487.8608303858,3364.93499924106,3403.22030544603,3469.83719596426,3624.06775131202,3786.97903523645,3972.89025062567,4221.62670034621,4444.30496098799,4420.50788188417,4561.17754644919,4660.12015996659,4631.27969648583,4759.22916060847,4920.4285987474,5093.83584700715,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Madagascar,MDG,746.522427547794,668.82533478012,619.585661651884,499.746481856071,494.652872637876,417.647261779116,430.709844851784,442.821122114097,375.139970336398,399.685335991177,408.426631863918,414.915831057437,423.35513412006,437.122892697993,455.222635049206,424.822009180474,414.142787218657,408.550116717315,409.31031668627,407.05672318536,408.256972874846,409.055111430506,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Malawi,MWI,299.525715705863,374.130831143251,407.159643423326,386.348814046012,331.592435113617,367.808745647294,390.965039003285,361.861541398547,358.74453169582,369.749083527781,379.828154643679,381.775080949347,388.605946431939,413.732910709827,432.32816713287,454.462273078276,471.207752434354,479.252033087781,473.559903055936,483.1168078234,495.204244295206,494.414084551149,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Malaysia,MYS,1974.32467690189,2468.03436530223,3308.77191936464,3724.22904689433,4491.77174262202,6205.54512928847,6939.22573994449,6829.29085313233,7055.58019338994,7323.69910321183,7677.68297203422,7941.573296882,8236.02151150704,8601.65625865832,8862.49759152142,8582.06039074023,9069.04175699503,9397.58681907286,9758.62121554262,10064.8071177934,10512.1796716702,10876.7311062399,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Maldives,MDV,..,..,..,..,..,..,..,4198.33938400401,4364.32975704717,4868.50972219824,5412.53759562606,4808.14368496714,5592.17989081862,5911.58530471096,6410.37742210972,6090.72381739379,6330.79498041553,6699.61456657533,6724.18157093647,6896.89218556849,7197.3404488955,7160.53562820013,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mali,MLI,264.830296177921,285.808100671583,328.618509117887,341.586771693269,352.801262322337,362.747425342706,403.71330555691,449.508488077499,470.797154993399,515.682707844423,468.979845910524,501.270899850632,545.838419803867,571.855208998356,605.999873924929,655.470569879797,704.064620886671,735.741168216093,794.226884943696,825.361656717914,863.928782604803,902.548788095604,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Malta,MLT,3645.05365270932,5387.55395814672,8934.18694302271,9144.38965429024,11712.297750273,14622.6442329385,18236.3742867161,17420.8673180037,17777.6415958624,17684.4240930935,17477.6517687123,18003.187552238,18336.6326157816,19054.7284174676,19669.46511653,18975.1247052845,19694.0831567142,19885.3670986453,19951.3560532705,20339.908069156,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Marshall Islands,MHL,..,..,..,2240.34404492257,2690.69355094061,3248.90901748911,2677.70743984874,2820.07957379948,2895.12613232746,2902.60949497093,2903.28516504219,2984.04922299163,3040.16222005009,3150.37226144656,3085.80860565744,3007.1627019258,3124.34344775456,3122.38574933309,3202.81999908749,3270.19319881651,3231.57303126535,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mauritania,MRT,1294.60870121755,1148.97832407098,1142.31325868302,1036.04634418302,1020.14729919897,1033.7988550374,995.999297558329,985.095825792421,961.337070831923,987.979098658014,1014.01626861285,1073.71658509329,1241.79862557448,1243.59869200473,1225.27091784325,1182.24998882204,1207.82745750371,1233.11746172368,1272.16370487839,1316.31896019626,1338.18862461014,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mauritius,MUS,..,..,2303.24251499595,2737.63767245871,3770.60381069795,4514.99737797732,5654.32895511198,5754.2060638024,5835.15950171162,6004.92990850494,6310.26297249109,6350.88269053209,6570.87513100087,6926.30930204525,7281.64409147273,7483.76153085808,7772.10005652754,8061.50559048763,8298.19841699695,8543.99113676896,8837.61154671709,9134.82331246679,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mexico,MEX,5212.90188511332,6036.81871359196,7470.75828354409,7373.4943125589,7236.60646876395,7277.66510393163,8568.07534151005,8399.28821931814,8303.72475707631,8318.63354448216,8566.23175004038,8706.17536306863,9002.53963070199,9146.74710582072,9126.92442320697,8560.71639194072,8861.49371999101,9086.03194102748,9319.06437046624,9317.04231915193,9401.66459534394,9517.28369865821,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,2350.14783619112,2708.90801585281,2693.99694184427,2747.7162463335,2769.03144214768,2823.99836801389,2738.92718776605,2808.03644214492,2817.18950741733,2774.91915806808,2719.62704793361,2759.28503398152,2838.44854708113,2900.65590753528,2915.89332404049,2806.56653060221,2702.56739005962,..,..
